id,occupation,education,is_urban,housing_type,household_size,income,upi_txns_month,mobile_recharge_freq,night_light,bill_payment_consistency,ecommerce_freq,skill_level,market_density,public_transport_access,loan_amount,income_to_loan_ratio,repayment_capability
3945,Professional,High School,True,Owned,4,25241.54,25,1,True,0.537432555680326,3,0.84,0.2622346226663115,0.362772100354533,38015.41,0.66,12.03
3946,Professional,PhD,False,Owned,7,52112.67,16,2,True,0.5079298827675326,1,1.8,0.5927561144468236,0.6573652000183877,107857.55,0.48,51.61
3947,Skilled Worker,High School,True,Rented,4,37047.52,21,0,True,0.5118785092667549,2,0.68,0.5783198861865564,0.6419567161620738,63142.81,0.59,12.33
3948,Business,Bachelor,False,Rented,4,33884.23,21,2,False,0.5499506749734495,2,1.43,0.932949620175511,0.4053396013426601,79532.44,0.43,29.66
3949,Professional,Bachelor,True,Rented,6,15240.0,25,3,False,0.7318073219462404,4,1.53,0.7836365656696372,0.37888178433163244,35688.38,0.43,16.0
3950,Professional,Master,False,Rented,2,73749.54,12,4,False,0.5092653982550401,1,2.05,0.25952964377052323,0.5583141922088315,111541.63,0.66,79.79
3951,Professional,Diploma,False,Owned,2,33957.34,28,4,True,0.6776622766114441,4,0.96,0.2509648819600493,0.38679388493612876,72317.41,0.47,23.59
3952,Unskilled Worker,Master,False,Rented,5,49760.69,21,3,True,0.9759688413964065,1,0.87,0.3281710317344455,0.4095239048494058,19891.52,2.5,41.82
3953,Retired,Diploma,True,Owned,4,17449.4,30,2,False,0.7805221799158272,1,0.76,0.9991685847027286,0.30899096750763005,21522.65,0.81,8.39
3954,Professional,Master,True,Government,1,60539.44,29,0,True,0.8029164348320861,2,2.1,0.2527805847227826,0.33617290666475197,73073.92,0.83,109.07
3955,Professional,Diploma,True,Rented,1,51136.74,24,1,False,0.7452821625624761,2,1.33,0.438981636361949,0.443290341998679,248976.01,0.21,42.79
3956,Unskilled Worker,Master,True,Owned,3,11343.15,16,3,True,0.990824214478371,4,0.91,0.3819915813592982,0.6591450324653261,41818.53,0.27,10.66
3957,Student,High School,True,Rented,4,9665.99,15,2,False,0.583499729538254,4,0.4,0.10235710176915566,0.41455718913929784,15863.08,0.61,2.28
3958,Service,Bachelor,True,Rented,7,22801.46,17,5,False,0.987777398604385,6,0.96,0.35450455268055037,0.324627278668897,82609.62,0.28,22.68
3959,Professional,Bachelor,True,Owned,7,41054.06,22,1,False,0.7335135522949519,2,1.56,0.28897664980022936,0.999075396025652,189439.4,0.22,45.55
3960,Professional,Bachelor,True,Rented,1,40226.14,18,4,False,0.9626689734698469,3,1.4,0.9789240001304639,0.6221218372641255,45388.37,0.89,61.6
3961,Business,High School,True,Rented,6,33806.0,19,6,True,0.8203173677784503,7,1.04,0.7543568420550155,0.7187070793789915,120536.92,0.28,28.46
3962,Service,Bachelor,True,Rented,5,36702.95,22,3,False,0.6012584522641348,7,0.78,0.8258878413815164,0.951590769803421,182108.41,0.2,15.04
3963,Professional,PhD,True,Joint,1,106778.12,15,2,True,0.8980623361965399,4,1.79,0.8598493000731617,0.45355053971955694,183506.1,0.58,161.19
3964,Business,High School,True,Owned,6,43588.73,12,2,False,0.566536049094027,2,0.76,0.321807388078839,0.1615350626041728,210696.71,0.21,19.04
3965,Professional,Master,False,Government,6,122524.25,17,0,False,0.9059179583152741,4,1.83,0.9126367110744404,0.3084889457400901,83219.12,1.47,222.74
3966,Skilled Worker,Master,True,Government,5,78394.07,19,0,False,0.5175830742904057,4,1.2,0.5887622872858321,0.7019661429032198,216168.41,0.36,58.22
3967,Service,Diploma,True,Rented,4,56934.72,18,1,True,0.571377463927156,2,0.71,0.16713869344723264,0.8098223352058797,266884.47,0.21,23.15
3968,Professional,PhD,True,Rented,3,143973.23,23,2,False,0.6795591287553411,5,1.76,0.6453728647649929,0.82059356533434,433616.72,0.33,171.32
3969,Business,Master,True,Rented,3,48480.59,22,2,False,0.5325476477230171,1,1.61,0.19437602130032927,0.6474084735689849,115260.12,0.42,40.78
3970,Service,Bachelor,True,Owned,2,28682.39,23,0,False,0.909190259133442,1,0.76,0.5907188217964957,0.3829003704984023,60738.7,0.47,21.41
3971,Retired,High School,False,Owned,4,18533.49,21,0,True,0.7257369999102812,0,0.64,0.581036555576842,0.8286670397864858,26335.95,0.7,7.23
3972,Business,Bachelor,True,Rented,1,86989.17,24,3,True,0.8094547136200747,2,1.1,0.6788032165416156,0.7831410848153497,143074.89,0.61,78.59
3973,Professional,Master,True,Rented,7,60370.13,22,1,True,0.55060599153536,5,1.83,0.2066094239002371,0.6245228776429046,202273.16,0.3,68.67
3974,Skilled Worker,Master,True,Rented,3,71675.01,20,1,True,0.5034690460648572,1,1.45,0.8904394890196766,0.4537796586134102,126847.66,0.57,54.54
3975,Professional,Master,True,Joint,6,26490.01,19,1,False,0.9906693990077674,4,1.87,0.7677133572052952,0.9682804939724521,9285.21,2.85,58.0
3976,Student,High School,False,Government,5,4601.79,21,0,False,0.5721161774775425,3,0.3,0.9874434011295998,0.19754343773355384,3790.65,1.21,0.94
3977,Service,Bachelor,True,Rented,6,64651.83,18,4,False,0.915005469396666,1,0.86,0.10744177309185422,0.9374016332176984,59888.55,1.08,60.18
3978,Business,Bachelor,False,Rented,5,62988.52,14,2,False,0.8203243084377831,2,1.51,0.6241323599396238,0.655184580064665,158344.75,0.4,86.99
3979,Professional,High School,True,Rented,1,67127.92,21,3,False,0.9027427217203046,5,0.92,0.5363066106142951,0.6028066042496113,276299.37,0.24,61.99
3980,Service,High School,False,Joint,1,11081.28,22,4,False,0.8011811636281315,5,0.64,0.46050687278894553,0.8727008071429165,31990.04,0.35,6.25
3981,Unskilled Worker,High School,True,Government,4,20224.06,16,2,False,0.6945386227980913,4,0.52,0.3306110596060823,0.4921470597961184,1573.84,12.84,6.02
3982,Unskilled Worker,Master,True,Rented,1,16394.72,14,2,False,0.7644184788425722,7,0.8,0.22061223956397447,0.8565558903673368,54646.36,0.3,11.63
3983,Professional,High School,False,Rented,1,58155.95,32,4,False,0.7672238910299098,4,1.16,0.9779470696812921,0.45614859952555453,145980.66,0.4,49.73
3984,Professional,High School,True,Rented,1,37746.6,23,3,False,0.5891868972037506,6,1.06,0.8830629981688306,0.21795596729599825,2869.9,13.15,21.38
3985,Unskilled Worker,Diploma,True,Owned,7,21273.49,17,2,False,0.819583753672726,2,0.61,0.8365838245269114,0.4752376208456601,40124.54,0.53,9.58
3986,Student,Bachelor,True,Owned,3,29418.15,22,1,False,0.5874521468127057,5,0.45,0.21852163511776546,0.9765199532912594,5743.44,5.12,6.89
3987,Professional,High School,True,Owned,4,35562.45,27,3,False,0.770812881711278,4,0.87,0.9731898118533294,0.6228394598672795,131454.46,0.27,24.07
3988,Service,High School,True,Government,7,22487.28,20,2,True,0.8360813100141176,2,0.58,0.4525120268424615,0.7506726009289129,10143.24,2.22,12.37
3989,Service,High School,True,Rented,7,11610.39,21,4,False,0.9057576076456779,1,0.73,0.5342026473209258,0.5975742446506965,2177.68,5.33,6.93
3990,Unskilled Worker,High School,True,Owned,1,36567.29,15,2,False,0.7716883749500123,1,0.54,0.6747378492078805,0.3888780643099895,160682.61,0.23,13.72
3991,Professional,High School,True,Rented,7,39418.08,19,1,False,0.8072474003545373,2,1.15,0.38335584661836264,0.6079181476336822,159715.53,0.25,40.17
3992,Professional,Bachelor,True,Rented,1,69311.03,14,1,False,0.8636656680328251,5,1.65,0.5181355835065552,0.679120727840958,68859.76,1.01,79.95
3993,Skilled Worker,High School,True,Owned,6,13468.25,24,1,False,0.6814474159380153,4,0.74,0.5891825313678575,0.6047689014628463,41363.27,0.33,6.98
3994,Professional,Bachelor,False,Government,6,106654.04,17,4,False,0.5234044359315109,3,1.56,0.2424485346171396,0.5924007373333207,496188.88,0.21,71.4
3995,Service,Master,True,Owned,7,48175.22,23,1,False,0.6478982199007045,2,1.31,0.34865426164186547,0.5945786009477805,51895.42,0.93,37.97
3996,Service,Bachelor,False,Owned,5,80515.14,17,2,False,0.5591755828119606,2,0.93,0.18514096312852546,0.49292092413417055,195859.78,0.41,36.34
3997,Service,PhD,True,Owned,3,84234.65,18,0,True,0.8800622798042022,4,1.15,0.4615967869633478,0.3821719446616292,208649.53,0.4,88.26
3998,Service,Bachelor,True,Rented,1,10015.23,23,1,False,0.9069790665415918,3,0.75,0.526807218289748,0.9114563492052505,46834.94,0.21,5.59
3999,Business,Bachelor,True,Owned,3,72373.02,13,1,False,0.9843591819009783,1,1.19,0.6163947303630881,0.6567968189616664,308228.13,0.23,100.75
4000,Professional,Master,True,Owned,4,108486.99,23,3,False,0.800769781474095,2,1.7,0.878104242440572,0.6033908315457963,249796.34,0.43,126.85
4001,Business,High School,True,Owned,4,46961.86,18,3,False,0.738143221280177,4,0.95,0.24703434991456896,0.6264291651010859,169520.23,0.28,35.88
4002,Unskilled Worker,High School,True,Owned,6,20419.6,12,3,False,0.9704675678272479,3,0.45,0.17352808698951389,0.9321191126312159,48668.07,0.42,9.91
4003,Skilled Worker,Bachelor,True,Owned,2,34023.67,22,2,False,0.9597610269845187,0,0.89,0.20841296701490036,0.5820278294045285,31548.13,1.08,25.18
4004,Professional,Bachelor,False,Joint,7,51597.44,26,3,True,0.8208628323249961,6,1.26,0.2440086294025118,0.6061699688667394,51382.92,1.0,60.28
4005,Professional,Master,False,Rented,7,137191.79,16,2,False,0.8869112957942602,3,1.52,0.1510273414003923,0.6949781215856282,368202.53,0.37,149.68
4006,Professional,PhD,True,Joint,5,164053.93,30,1,False,0.5993605184233681,4,2.06,0.7391013426242232,0.9235579356161328,729237.58,0.22,215.52
4007,Service,Bachelor,True,Joint,2,30747.06,23,2,False,0.7574311813021775,3,0.81,0.9054857588976574,0.42308828267814824,134671.56,0.23,17.72
4008,Service,Bachelor,True,Rented,3,22716.65,17,3,False,0.6703396974083836,1,0.77,0.8625586164243564,0.547371105568847,1338.47,16.96,10.03
4009,Skilled Worker,Bachelor,True,Owned,5,70360.52,25,2,False,0.9117804863033845,4,1.12,0.859141280106467,0.7038222601453115,92564.05,0.76,82.58
4010,Professional,Diploma,True,Rented,6,70447.38,19,1,True,0.9450447396845199,3,1.26,0.3537727084606632,0.38932374655022683,304496.08,0.23,90.78
4011,Professional,Master,True,Rented,1,75266.16,20,2,False,0.7006454554728341,3,1.71,0.1624587897303773,0.11147803300528616,269347.06,0.28,102.8
4012,Service,PhD,False,Owned,6,31009.63,20,2,False,0.7394059578427503,1,1.32,0.8693737027634996,0.44098305659190606,64960.27,0.48,26.79
4013,Skilled Worker,High School,True,Government,6,11240.0,12,2,False,0.6153813037388758,3,0.64,0.8508516210731671,0.7761173708818082,44562.82,0.25,4.58
4014,Professional,Master,True,Rented,5,98720.02,17,2,True,0.9390166468802291,3,2.18,0.19102538183735235,0.827474195931743,62950.43,1.57,241.52
4015,Business,High School,False,Joint,5,25606.13,19,2,False,0.569404276761148,6,0.82,0.44823129417431795,0.10711372113161327,31281.6,0.82,13.25
4016,Professional,High School,True,Owned,4,27217.59,27,0,False,0.958561069735111,4,1.01,0.4142196719304311,0.7128399911598282,100013.82,0.27,27.92
4017,Unskilled Worker,PhD,True,Joint,2,48267.99,24,3,False,0.8085575056706017,2,1.25,0.18893162205266095,0.10403656717739242,231662.52,0.21,44.91
4018,Unskilled Worker,High School,False,Joint,4,13883.49,16,3,False,0.6225420337819175,4,0.53,0.9650814010120784,0.7915577635999215,49938.54,0.28,4.79
4019,Professional,Diploma,True,Joint,4,34430.77,20,4,False,0.7130627388011352,5,1.39,0.7979780170046418,0.9906023606217255,20386.32,1.69,30.82
4020,Professional,High School,True,Owned,2,25353.38,27,4,False,0.5508054360915486,4,0.92,0.641371753845618,0.9404730562696576,117606.49,0.22,15.39
4021,Service,Master,True,Joint,4,60572.84,15,2,True,0.7972231032227248,5,1.1,0.4288443615154045,0.8285940828748077,29552.4,2.05,55.52
4022,Professional,High School,True,Rented,5,22240.3,22,1,False,0.9034761448424913,1,1.02,0.9745729474157928,0.4530884622750435,70616.79,0.31,20.34
4023,Skilled Worker,Bachelor,False,Rented,3,17389.8,8,2,False,0.8260031662878846,3,0.93,0.4177368983920281,0.2048511306459703,26933.7,0.65,15.56
4024,Unskilled Worker,High School,True,Rented,1,11064.19,17,2,True,0.5825622332212897,2,0.5,0.6090080247541358,0.5214302568878193,33283.47,0.33,3.28
4025,Skilled Worker,Bachelor,True,Owned,7,74613.87,5,1,True,0.7760777475458566,6,1.2,0.6707770022472466,0.6519437170032089,194070.83,0.38,74.14
4026,Unskilled Worker,Bachelor,True,Rented,1,19017.42,16,1,False,0.913923661639446,2,0.79,0.2040414757315486,0.8955340019535648,59452.84,0.32,11.62
4027,Service,Bachelor,False,Rented,7,41797.99,16,1,True,0.9303435430010162,1,0.96,0.7071313993213396,0.9860168442789834,34587.14,1.21,34.92
4028,Professional,High School,True,Joint,7,30496.72,16,3,True,0.8725402864335665,2,0.81,0.2661237217875265,0.6642508508349294,105322.38,0.29,19.04
4029,Skilled Worker,High School,True,Owned,4,23034.14,24,3,False,0.6826377815309534,2,0.73,0.8559055342972843,0.7467033566687173,26966.5,0.85,10.81
4030,Service,High School,False,Joint,2,45482.04,15,1,False,0.9897593747348667,3,0.54,0.3354468308387879,0.932806673026697,193637.83,0.23,22.88
4031,Skilled Worker,Bachelor,False,Rented,5,38687.69,21,1,False,0.9083718703837403,3,0.99,0.7117026221328703,0.10189442321461607,117413.53,0.33,28.15
4032,Professional,Master,True,Rented,4,152118.94,21,2,False,0.9207237077953392,3,1.47,0.20194445585766002,0.2054173595235377,219615.65,0.69,177.48
4033,Professional,Master,True,Rented,5,174263.24,21,2,False,0.9252102564193643,1,1.68,0.584022363047512,0.8786971470588963,136299.37,1.28,259.59
4034,Unemployed,High School,True,Rented,5,16838.84,14,3,True,0.8660539734252617,1,0.25,0.24198910219292297,0.45463991209189025,7708.16,2.18,3.41
4035,Professional,Bachelor,True,Rented,7,39204.63,19,0,False,0.7521427891723598,3,1.34,0.49193031714062296,0.5538617038275903,53283.21,0.74,37.21
4036,Unemployed,Master,True,Rented,7,15465.98,23,4,False,0.7230449448262977,4,0.43,0.6858639753878238,0.5999249491646547,36745.13,0.42,4.45
4037,Retired,High School,True,Rented,6,42686.13,19,3,False,0.8805577148731003,4,0.61,0.20912065095375476,0.943350368211691,99240.97,0.43,27.02
4038,Skilled Worker,Bachelor,True,Owned,7,54076.03,19,1,False,0.7429505049782109,2,0.96,0.47106508952698634,0.8182438697980114,154834.23,0.35,41.39
4039,Skilled Worker,Bachelor,True,Rented,1,64991.56,16,1,True,0.9501472108571009,1,1.07,0.9863592688699845,0.3617872345709927,5712.4,11.38,78.29
4040,Business,High School,False,Rented,3,61739.85,15,2,False,0.6141331554957976,7,0.75,0.7127138430449275,0.21333509603119066,174947.65,0.35,33.8
4041,Unskilled Worker,High School,True,Owned,3,34146.07,15,0,False,0.8897223104405865,4,0.52,0.30784605958256184,0.1411994048439586,101261.14,0.34,13.98
4042,Professional,High School,True,Owned,2,21791.49,22,1,False,0.6196269791725479,3,1.12,0.514552714056057,0.22827913718946224,17087.42,1.28,13.59
4043,Service,Bachelor,False,Joint,3,31855.41,14,3,True,0.7346268196620156,5,0.76,0.27947969052781685,0.13665553110618936,121113.72,0.26,15.92
4044,Business,High School,True,Owned,4,23980.42,27,5,False,0.5426861980020474,4,0.89,0.9623437910315077,0.505930172802479,118507.98,0.2,13.46
4045,Service,High School,True,Government,1,21635.33,19,3,False,0.7481122613229048,4,0.51,0.5560604661005095,0.15965752812704584,62804.85,0.34,9.49
4046,Service,Bachelor,True,Government,1,36422.02,25,2,False,0.7636554994561696,1,1.03,0.28089575891314633,0.12908452347984517,50392.19,0.72,31.01
4047,Service,High School,True,Owned,5,24146.99,23,2,False,0.5901748880383534,5,0.63,0.5855940798613929,0.7261612217441323,24378.42,0.99,7.49
4048,Business,High School,True,Owned,4,24660.91,17,2,True,0.6624328024426521,2,0.85,0.2033321328553474,0.8051023239352759,41418.63,0.6,15.41
4049,Unskilled Worker,PhD,True,Rented,4,20283.5,14,1,False,0.6060511206257124,5,1.09,0.18588678268155207,0.7229082424560327,2513.96,8.07,15.87
4050,Professional,High School,True,Owned,5,16640.49,16,0,False,0.7149837038458102,4,1.17,0.16181464316292682,0.8849677972218549,9426.65,1.77,12.46
4051,Student,Bachelor,True,Owned,6,45378.36,18,0,False,0.8189452886961652,3,0.45,0.4145508478635489,0.958255238326884,110803.08,0.41,15.54
4052,Skilled Worker,Bachelor,True,Government,6,67585.92,15,2,False,0.5710540148549844,1,1.11,0.9094220503854068,0.9102534110955419,14039.08,4.81,45.17
4053,Unskilled Worker,Bachelor,True,Owned,5,30192.43,21,2,False,0.6972876938010784,2,0.6,0.1431236210568491,0.26562818930573223,51289.24,0.59,12.72
4054,Business,Bachelor,True,Government,1,11317.97,29,2,True,0.7732990382368213,2,1.48,0.9771603945184953,0.6648263247152009,30988.82,0.37,14.07
4055,Skilled Worker,High School,True,Joint,7,16876.13,17,1,False,0.8988748338615615,1,0.81,0.16768463728391703,0.8037248601170537,55024.67,0.31,12.4
4056,Professional,Master,False,Government,4,84942.24,25,3,False,0.8112247416358818,1,2.02,0.2457234472509626,0.3068141814241026,419363.12,0.2,113.35
4057,Unskilled Worker,Bachelor,True,Rented,3,38837.78,13,4,False,0.9118498659147365,3,0.57,0.22122095530782582,0.3345010318455622,43796.6,0.89,23.8
4058,Professional,Master,True,Rented,3,56608.0,16,2,True,0.5349182240518677,3,1.57,0.3468348721395658,0.43157379565276655,140163.82,0.4,51.95
4059,Unskilled Worker,Bachelor,True,Owned,7,33576.65,24,3,True,0.5930996391553238,4,0.76,0.9699467676708572,0.3573500031854835,85779.34,0.39,17.91
4060,Unemployed,Diploma,True,Owned,7,8837.88,18,1,False,0.9627454542162479,3,0.26,0.21693955799458753,0.9802720489885838,21511.46,0.41,2.32
4061,Professional,Master,False,Rented,1,116650.81,26,1,False,0.83121837851749,2,1.58,0.9786834847550885,0.7552900368917367,564861.47,0.21,177.68
4062,Professional,Diploma,False,Owned,3,42428.82,12,3,False,0.7058637623715629,4,1.21,0.8483733999847827,0.9860926648405495,99223.6,0.43,42.98
4063,Skilled Worker,Bachelor,True,Owned,3,35054.57,18,1,False,0.6813233906578501,4,0.84,0.6858331858051588,0.7830665842068932,59638.18,0.59,21.47
4064,Professional,Bachelor,False,Rented,7,39619.57,20,1,False,0.8738834028381528,6,1.61,0.7315034394401305,0.8832806890877812,21123.74,1.88,56.16
4065,Unskilled Worker,Master,True,Owned,4,48223.89,23,2,False,0.9435816561460201,1,0.99,0.40685780139857197,0.1200250637094651,192881.31,0.25,44.6
4066,Professional,Master,False,Government,4,81389.86,30,1,False,0.7667936672612143,3,1.67,0.16690570328697713,0.42180717356153696,161290.25,0.5,84.91
4067,Professional,Diploma,True,Owned,2,24236.99,31,0,False,0.5663213485978951,2,1.4,0.7109911962581222,0.17004867802212012,102591.87,0.24,19.36
4068,Retired,Bachelor,True,Owned,4,35274.09,26,1,False,0.933940352655499,2,0.9,0.2556259616545288,0.3913305656666768,87414.64,0.4,29.49
4069,Skilled Worker,Master,False,Rented,2,51833.51,16,5,False,0.7014066197185396,3,1.26,0.7895979417905123,0.9364934178066402,146063.51,0.35,39.04
4070,Unskilled Worker,High School,True,Owned,6,28808.8,16,2,False,0.9458930796980918,4,0.58,0.3522032405618464,0.9973226800908477,30080.13,0.96,18.61
4071,Service,Bachelor,False,Government,4,31248.46,14,2,False,0.8844951966987528,3,0.99,0.5068275147917101,0.7468935328405746,151408.95,0.21,25.04
4072,Skilled Worker,High School,True,Owned,5,15620.74,17,2,False,0.6625189374350299,0,0.59,0.3044648914512433,0.14256360613823119,35199.29,0.44,7.21
4073,Business,Bachelor,True,Rented,4,37667.08,17,3,False,0.5558258544190093,2,1.53,0.7537102790809771,0.11932988846716137,58860.29,0.64,37.79
4074,Business,PhD,True,Owned,2,177190.13,24,1,True,0.7548263006005786,2,2.08,0.5898249883586008,0.240712656313679,186807.53,0.95,236.5
4075,Skilled Worker,High School,True,Government,3,22856.76,17,1,False,0.5403256773954535,2,0.57,0.7106200252491149,0.5695601173865904,71108.62,0.32,6.03
4076,Business,Bachelor,True,Rented,4,79143.29,18,3,True,0.9139493086533672,4,1.18,0.7229511982952346,0.8799244019153111,391051.25,0.2,100.23
