id,occupation,upi_txns_month,mobile_recharge_freq,night_light,education,is_urban,bill_payment_consistency,ecommerce_freq,skill_level,household_size,market_density,public_transport_access,housing_type,income,loan_amount,income_to_loan_ratio,repayment_capability
79366942,Farmer,7,Irregular,59,Primary,1,0,2,Unskilled,6,0.6,1,Semi-Pucca,10880,41425,0.26,0.46
55423539,Farmer,0,Irregular,26,Primary,0,0,0,Skilled,7,0.2,1,Kutcha,8927,83598,0.11,0.28
9957629,Auto Rickshaw Driver,21,Weekly,10,Graduate,0,0,7,Semi-Skilled,6,0.2,1,Semi-Pucca,16915,25723,0.66,0.77
93847835,Tailor,19,Monthly,76,Secondary,1,0,6,Unskilled,7,0.9,1,Semi-Pucca,22367,28322,0.79,0.83
74143573,Construction Worker,18,Weekly,22,Illiterate,0,1,6,Semi-Skilled,6,0.3,0,Semi-Pucca,11121,76620,0.15,0.66
85459391,Construction Worker,12,Monthly,29,Primary,0,0,4,Semi-Skilled,6,0.2,1,Pucca,10589,79626,0.13,0.51
8762919,Tailor,37,Weekly,66,Primary,1,1,10,Skilled,3,0.8,1,Semi-Pucca,28025,64303,0.44,0.95
54337123,Small Shop Owner,38,Monthly,58,Primary,1,1,10,Skilled,7,0.5,1,Pucca,40071,19990,2.0,0.95
69838656,Street Vendor,25,Monthly,88,Primary,1,1,8,Skilled,3,0.7,1,Semi-Pucca,24565,91073,0.27,0.95
8556919,Construction Worker,25,Weekly,65,Illiterate,1,1,8,Semi-Skilled,5,0.3,1,Semi-Pucca,16249,70160,0.23,0.89
65362615,Farmer,7,Monthly,22,Primary,0,1,2,Semi-Skilled,3,0.2,1,Pucca,8064,10608,0.76,0.57
77613924,Street Vendor,16,Weekly,11,Primary,0,0,5,Skilled,6,0.4,0,Pucca,12979,50443,0.26,0.61
10508069,Street Vendor,19,Monthly,29,Primary,0,1,6,Semi-Skilled,4,0.2,0,Pucca,14048,42908,0.33,0.7
94894717,Auto Rickshaw Driver,23,Irregular,82,Secondary,1,0,7,Semi-Skilled,1,0.2,1,Pucca,25775,53527,0.48,0.95
65267538,Farmer,5,Monthly,64,Primary,1,1,1,Unskilled,1,0.6,1,Pucca,10437,76904,0.14,0.69
47733646,Small Shop Owner,40,Monthly,62,Secondary,1,1,10,Skilled,6,0.8,1,Pucca,41864,34321,1.22,0.95
98216953,Farmer,8,Irregular,75,Primary,1,0,2,Semi-Skilled,7,0.4,1,Semi-Pucca,11571,47660,0.24,0.44
94249944,Construction Worker,20,Weekly,11,Illiterate,0,1,6,Skilled,6,0.1,0,Semi-Pucca,10499,5294,1.98,0.59
71797811,Auto Rickshaw Driver,14,Weekly,20,Graduate,0,1,4,Skilled,7,0.3,0,Semi-Pucca,21992,24754,0.89,0.95
90730045,Street Vendor,17,Weekly,73,Primary,1,0,5,Semi-Skilled,1,0.8,1,Semi-Pucca,18749,39946,0.47,0.93
78826238,Farmer,6,Irregular,37,Illiterate,0,0,2,Unskilled,6,0.4,1,Pucca,8726,84252,0.1,0.43
71442920,Delivery Partner,19,Weekly,10,Primary,0,1,6,Semi-Skilled,6,0.2,0,Pucca,16353,71188,0.23,0.8
78550550,Auto Rickshaw Driver,12,Irregular,58,Graduate,1,0,4,Skilled,7,0.2,1,Pucca,29589,73238,0.4,0.95
1364729,Small Shop Owner,16,Monthly,18,Primary,0,1,5,Semi-Skilled,5,0.4,0,Pucca,22193,37846,0.59,0.95
29502820,Delivery Partner,19,Weekly,32,Secondary,0,0,6,Skilled,4,0.2,1,Pucca,24299,47290,0.51,0.95
72377377,Street Vendor,7,Irregular,19,Secondary,0,0,2,Unskilled,3,0.4,0,Pucca,11340,52665,0.22,0.59
24389327,Auto Rickshaw Driver,5,Weekly,21,Primary,0,0,1,Skilled,3,0.3,1,Pucca,14621,86262,0.17,0.71
55735630,Construction Worker,9,Weekly,30,Primary,0,1,3,Skilled,6,0.4,1,Kutcha,11292,96441,0.12,0.66
50617536,Construction Worker,16,Weekly,37,Primary,0,1,5,Unskilled,7,0.4,0,Kutcha,12311,47344,0.26,0.68
75271588,Construction Worker,20,Weekly,11,Primary,0,1,6,Skilled,5,0.2,1,Kutcha,10369,75116,0.14,0.71
22664670,Tailor,46,Weekly,52,Graduate,1,0,10,Semi-Skilled,2,0.7,1,Pucca,31150,82017,0.38,0.95
54314274,Auto Rickshaw Driver,36,Weekly,72,Secondary,1,0,10,Semi-Skilled,3,0.5,1,Pucca,29891,96187,0.31,0.95
47620458,Tailor,29,Weekly,58,Primary,1,1,9,Semi-Skilled,6,0.7,1,Semi-Pucca,22200,78434,0.28,0.95
4483557,Delivery Partner,19,Weekly,37,Primary,0,1,6,Semi-Skilled,5,0.2,0,Semi-Pucca,22716,42052,0.54,0.95
80435506,Street Vendor,21,Irregular,15,Primary,0,0,7,Semi-Skilled,4,0.3,0,Semi-Pucca,12007,29588,0.41,0.57
39424444,Farmer,3,Monthly,33,Illiterate,0,1,1,Skilled,4,0.3,0,Kutcha,9730,34377,0.28,0.55
17123041,Farmer,10,Weekly,89,Illiterate,1,1,3,Skilled,5,0.2,1,Semi-Pucca,15548,57912,0.27,0.82
57839389,Construction Worker,11,Irregular,12,Primary,0,0,3,Semi-Skilled,5,0.4,1,Kutcha,8576,60512,0.14,0.52
30755844,Farmer,2,Irregular,61,Primary,1,0,0,Semi-Skilled,7,0.9,1,Pucca,10290,8217,1.25,0.57
14072863,Small Shop Owner,9,Monthly,39,Primary,0,1,3,Semi-Skilled,6,0.3,0,Kutcha,21945,89280,0.25,0.94
2436866,Domestic Worker,36,Weekly,58,Primary,1,1,10,Semi-Skilled,7,0.3,1,Pucca,16017,21719,0.74,0.82
46301316,Construction Worker,17,Monthly,35,Illiterate,0,1,5,Semi-Skilled,4,0.3,1,Kutcha,11580,30358,0.38,0.65
6029497,Farmer,4,Monthly,65,Illiterate,1,1,1,Unskilled,2,0.3,1,Semi-Pucca,11775,21309,0.55,0.7
17947922,Street Vendor,11,Irregular,21,Primary,0,0,3,Skilled,5,0.1,0,Semi-Pucca,13693,74147,0.18,0.69
81409009,Street Vendor,28,Irregular,68,Primary,1,0,9,Unskilled,3,0.2,1,Kutcha,22136,97254,0.23,0.95
6854815,Tailor,15,Weekly,24,Primary,0,0,5,Skilled,6,0.3,1,Semi-Pucca,18138,84921,0.21,0.74
46476185,Auto Rickshaw Driver,8,Weekly,12,Primary,0,1,2,Skilled,6,0.3,1,Kutcha,13244,78516,0.17,0.76
89807067,Street Vendor,48,Weekly,58,Primary,1,1,10,Semi-Skilled,5,0.4,1,Semi-Pucca,22176,26830,0.83,0.95
11128683,Construction Worker,23,Weekly,26,Illiterate,0,1,7,Unskilled,7,0.2,1,Kutcha,10627,92477,0.11,0.65
47329423,Farmer,10,Weekly,75,Illiterate,1,0,3,Unskilled,2,0.7,1,Pucca,13764,93818,0.15,0.71
90930938,Tailor,16,Monthly,25,Primary,0,1,5,Semi-Skilled,7,0.3,1,Kutcha,13940,73547,0.19,0.66
9528013,Small Shop Owner,17,Weekly,21,Secondary,0,1,5,Semi-Skilled,4,0.2,0,Kutcha,22791,41074,0.55,0.95
53360314,Construction Worker,18,Monthly,30,Primary,0,1,6,Unskilled,7,0.2,1,Semi-Pucca,12752,91932,0.14,0.56
26298125,Construction Worker,24,Weekly,77,Illiterate,1,1,8,Unskilled,7,0.7,1,Semi-Pucca,17921,57724,0.31,0.83
71593965,Auto Rickshaw Driver,31,Weekly,63,Primary,1,0,10,Unskilled,2,0.2,1,Pucca,24630,5933,4.15,0.95
43888983,Street Vendor,18,Weekly,21,Graduate,0,1,6,Unskilled,7,0.3,1,Kutcha,16465,14775,1.11,0.94
86829777,Auto Rickshaw Driver,14,Weekly,50,Primary,1,0,4,Semi-Skilled,6,0.5,1,Pucca,22503,60759,0.37,0.94
11017240,Street Vendor,18,Irregular,69,Primary,1,0,6,Semi-Skilled,3,0.4,1,Pucca,18872,80991,0.23,0.86
15755554,Farmer,7,Weekly,89,Primary,1,1,2,Skilled,1,0.2,1,Semi-Pucca,14327,77093,0.19,0.89
52637052,Construction Worker,15,Irregular,12,Primary,0,0,5,Semi-Skilled,6,0.2,0,Semi-Pucca,9464,84082,0.11,0.4
3563704,Auto Rickshaw Driver,7,Irregular,25,Primary,0,0,2,Skilled,5,0.2,0,Kutcha,15971,20855,0.77,0.71
18815332,Auto Rickshaw Driver,5,Monthly,23,Primary,0,0,1,Semi-Skilled,3,0.2,0,Pucca,15151,6389,2.37,0.82
64299385,Street Vendor,20,Weekly,17,Primary,0,1,6,Unskilled,7,0.3,1,Semi-Pucca,11994,18733,0.64,0.7
19923695,Small Shop Owner,15,Irregular,26,Secondary,0,0,5,Semi-Skilled,5,0.4,1,Kutcha,19917,35975,0.55,0.85
64671520,Farmer,14,Monthly,73,Primary,1,0,4,Unskilled,6,0.7,1,Semi-Pucca,13474,96762,0.14,0.66
72940234,Construction Worker,18,Monthly,30,Primary,0,1,6,Semi-Skilled,6,0.3,0,Pucca,10773,78424,0.14,0.47
90943958,Auto Rickshaw Driver,6,Monthly,19,Secondary,0,1,2,Unskilled,5,0.2,0,Semi-Pucca,14264,49004,0.29,0.77
48117512,Street Vendor,10,Weekly,36,Primary,0,1,3,Unskilled,3,0.1,0,Semi-Pucca,13133,15198,0.86,0.87
24540190,Street Vendor,42,Weekly,75,Secondary,1,1,10,Semi-Skilled,7,0.3,1,Pucca,22853,96631,0.24,0.95
70173208,Small Shop Owner,18,Weekly,31,Secondary,0,1,6,Semi-Skilled,3,0.2,1,Semi-Pucca,25725,11478,2.24,0.95
98873761,Auto Rickshaw Driver,6,Weekly,13,Secondary,0,1,2,Semi-Skilled,5,0.4,1,Pucca,14170,93120,0.15,0.8
46271374,Delivery Partner,18,Weekly,30,Secondary,0,1,6,Semi-Skilled,3,0.2,0,Semi-Pucca,22645,52924,0.43,0.95
8158482,Small Shop Owner,10,Weekly,37,Primary,0,1,3,Skilled,4,0.3,0,Kutcha,28437,47965,0.59,0.95
86493126,Small Shop Owner,7,Monthly,31,Primary,0,1,2,Skilled,7,0.2,0,Semi-Pucca,22479,37265,0.6,0.9
68886704,Farmer,1,Monthly,34,Primary,0,1,0,Unskilled,6,0.3,0,Kutcha,8723,77989,0.11,0.49
44471428,Domestic Worker,12,Monthly,33,Primary,0,0,4,Semi-Skilled,4,0.2,0,Semi-Pucca,9493,12215,0.78,0.49
84786452,Delivery Partner,12,Monthly,37,Secondary,0,1,4,Semi-Skilled,4,0.2,1,Semi-Pucca,22635,32677,0.69,0.95
91500689,Farmer,3,Monthly,22,Primary,0,1,1,Unskilled,4,0.1,1,Semi-Pucca,7284,38861,0.19,0.61
19364979,Street Vendor,12,Weekly,36,Primary,0,0,4,Semi-Skilled,5,0.3,0,Kutcha,13590,76916,0.18,0.67
33860448,Auto Rickshaw Driver,36,Weekly,56,Secondary,1,1,10,Skilled,4,0.8,1,Pucca,28884,99901,0.29,0.95
11518797,Auto Rickshaw Driver,18,Monthly,52,Primary,1,0,6,Skilled,4,0.5,1,Pucca,22016,69870,0.32,0.86
750223,Street Vendor,48,Monthly,82,Secondary,1,1,10,Semi-Skilled,7,0.2,1,Semi-Pucca,25571,29610,0.86,0.95
98897397,Auto Rickshaw Driver,38,Weekly,57,Primary,1,0,10,Unskilled,7,0.3,1,Semi-Pucca,24004,51715,0.46,0.91
4160580,Street Vendor,9,Monthly,31,Primary,0,0,3,Skilled,3,0.2,1,Pucca,14498,43875,0.33,0.69
9019100,Delivery Partner,47,Irregular,75,Secondary,1,0,10,Unskilled,4,0.2,1,Pucca,34935,23263,1.5,0.95
78134492,Domestic Worker,16,Weekly,33,Primary,0,0,5,Unskilled,3,0.1,1,Semi-Pucca,10649,9538,1.12,0.71
46586087,Farmer,3,Weekly,22,Illiterate,0,0,1,Unskilled,6,0.3,1,Kutcha,8207,29799,0.28,0.41
56042983,Farmer,5,Irregular,59,Primary,1,0,1,Skilled,1,0.5,1,Pucca,12177,39085,0.31,0.54
40757841,Domestic Worker,11,Monthly,15,Illiterate,0,1,3,Skilled,5,0.3,0,Semi-Pucca,9966,71151,0.14,0.75
90974608,Tailor,9,Irregular,29,Secondary,0,0,3,Skilled,7,0.3,0,Kutcha,16476,64681,0.25,0.66
98745126,Auto Rickshaw Driver,49,Weekly,72,Secondary,1,1,10,Skilled,2,0.3,1,Semi-Pucca,34567,11114,3.11,0.95
74322264,Domestic Worker,20,Weekly,14,Illiterate,0,1,6,Unskilled,3,0.2,1,Semi-Pucca,9900,50736,0.2,0.7
7153630,Street Vendor,14,Monthly,34,Secondary,0,0,4,Semi-Skilled,5,0.3,0,Semi-Pucca,15008,93105,0.16,0.68
88662336,Domestic Worker,14,Monthly,29,Primary,0,0,4,Skilled,3,0.2,1,Pucca,11490,56899,0.2,0.55
96859818,Construction Worker,24,Weekly,52,Primary,1,1,8,Semi-Skilled,1,0.7,1,Semi-Pucca,14825,97492,0.15,0.86
61970663,Farmer,13,Weekly,85,Primary,1,1,4,Skilled,1,0.3,1,Pucca,16096,87029,0.18,0.91
42016815,Auto Rickshaw Driver,14,Weekly,31,Secondary,0,0,4,Skilled,7,0.2,1,Kutcha,17621,91406,0.19,0.77
8195864,Delivery Partner,7,Irregular,12,Primary,0,0,2,Skilled,4,0.3,0,Semi-Pucca,17900,60868,0.29,0.79
80528094,Street Vendor,25,Weekly,85,Primary,1,1,8,Semi-Skilled,5,0.5,1,Semi-Pucca,21589,79010,0.27,0.95
43205260,Auto Rickshaw Driver,38,Weekly,51,Secondary,1,1,10,Skilled,6,0.5,1,Kutcha,27096,84252,0.32,0.95
80753304,Street Vendor,29,Weekly,77,Secondary,1,0,9,Semi-Skilled,7,0.4,1,Pucca,23792,35801,0.66,0.87
55819250,Farmer,5,Irregular,34,Primary,0,0,1,Semi-Skilled,4,0.2,0,Semi-Pucca,8276,27245,0.3,0.47
42996594,Farmer,2,Monthly,55,Primary,1,0,0,Semi-Skilled,6,0.1,1,Kutcha,10850,40115,0.27,0.52
49095991,Delivery Partner,17,Monthly,85,Primary,1,0,5,Skilled,5,0.5,1,Kutcha,34181,48866,0.7,0.95
26131350,Tailor,13,Weekly,23,Primary,0,1,4,Unskilled,4,0.1,1,Kutcha,15267,94223,0.16,0.93
69075386,Farmer,5,Weekly,30,Primary,0,1,1,Unskilled,5,0.1,0,Pucca,7710,27075,0.28,0.7
62260235,Farmer,6,Weekly,23,Primary,0,1,2,Semi-Skilled,6,0.1,1,Kutcha,8013,58023,0.14,0.52
49372381,Small Shop Owner,20,Weekly,16,Secondary,0,1,6,Unskilled,4,0.2,1,Pucca,22236,40800,0.55,0.95
88844115,Small Shop Owner,7,Monthly,12,Secondary,0,1,2,Semi-Skilled,6,0.1,0,Kutcha,16361,54579,0.3,0.8
93765172,Auto Rickshaw Driver,41,Irregular,80,Primary,1,0,10,Skilled,4,0.7,1,Kutcha,33090,65832,0.5,0.95
94996221,Auto Rickshaw Driver,18,Weekly,22,Primary,0,1,6,Semi-Skilled,6,0.3,1,Kutcha,15652,71433,0.22,0.8
24531763,Construction Worker,19,Weekly,17,Illiterate,0,1,6,Skilled,7,0.4,0,Kutcha,12180,44030,0.28,0.58
93346635,Street Vendor,22,Weekly,31,Primary,0,1,7,Semi-Skilled,3,0.4,1,Kutcha,13629,7645,1.78,0.95
460390,Delivery Partner,46,Monthly,56,Graduate,1,1,10,Skilled,1,0.3,1,Pucca,46140,69926,0.66,0.95
37131299,Farmer,2,Monthly,21,Primary,0,1,0,Unskilled,7,0.2,1,Semi-Pucca,6722,96033,0.07,0.44
78368146,Farmer,8,Monthly,69,Illiterate,1,1,2,Unskilled,7,0.9,1,Kutcha,12128,48958,0.25,0.56
82696954,Construction Worker,32,Weekly,56,Illiterate,1,1,10,Unskilled,1,0.7,1,Pucca,15062,55611,0.27,0.81
56602874,Tailor,20,Weekly,15,Secondary,0,0,6,Skilled,7,0.2,0,Pucca,14295,11797,1.21,0.68
70134719,Domestic Worker,18,Weekly,35,Illiterate,0,1,6,Unskilled,6,0.4,0,Pucca,10751,27537,0.39,0.7
16235821,Auto Rickshaw Driver,24,Monthly,50,Secondary,1,1,8,Semi-Skilled,4,0.6,1,Pucca,21883,60945,0.36,0.95
18412666,Farmer,7,Monthly,72,Primary,1,1,2,Semi-Skilled,5,0.8,1,Pucca,13132,78334,0.17,0.86
17468500,Construction Worker,21,Monthly,35,Primary,0,1,7,Semi-Skilled,3,0.3,1,Kutcha,12440,53665,0.23,0.72
34313263,Construction Worker,8,Weekly,17,Primary,0,1,2,Skilled,7,0.3,1,Pucca,9602,45532,0.21,0.54
95620713,Tailor,19,Weekly,37,Secondary,0,0,6,Semi-Skilled,3,0.2,0,Kutcha,16476,90726,0.18,0.79
9014227,Auto Rickshaw Driver,18,Irregular,15,Primary,0,0,6,Skilled,5,0.2,1,Pucca,16735,44403,0.38,0.82
12487773,Small Shop Owner,18,Irregular,10,Primary,0,0,6,Semi-Skilled,7,0.2,0,Kutcha,17360,59906,0.29,0.65
51049428,Street Vendor,10,Monthly,26,Secondary,0,1,3,Semi-Skilled,5,0.2,0,Kutcha,11685,17144,0.68,0.64
56828183,Farmer,2,Monthly,69,Illiterate,1,1,0,Semi-Skilled,6,0.5,1,Semi-Pucca,11195,16751,0.67,0.59
16712916,Tailor,21,Irregular,24,Secondary,0,0,7,Unskilled,7,0.3,0,Kutcha,16427,18368,0.89,0.55
10708174,Domestic Worker,34,Weekly,53,Illiterate,1,1,10,Unskilled,6,0.5,1,Pucca,15275,54023,0.28,0.79
67088447,Delivery Partner,29,Irregular,85,Primary,1,0,9,Unskilled,3,0.3,1,Semi-Pucca,36305,25133,1.44,0.95
8820754,Farmer,7,Weekly,32,Illiterate,0,1,2,Unskilled,6,0.1,0,Pucca,8158,73533,0.11,0.55
58069823,Farmer,4,Monthly,18,Primary,0,1,1,Semi-Skilled,4,0.3,0,Semi-Pucca,7802,17490,0.45,0.59
38090003,Tailor,20,Weekly,12,Primary,0,0,6,Unskilled,4,0.4,1,Kutcha,12645,26502,0.48,0.75
4617506,Small Shop Owner,12,Irregular,52,Primary,1,0,4,Skilled,1,0.6,1,Kutcha,31867,98521,0.32,0.95
48768486,Delivery Partner,22,Monthly,36,Primary,0,0,7,Semi-Skilled,4,0.2,1,Kutcha,22520,57729,0.39,0.95
7683291,Street Vendor,32,Irregular,54,Graduate,1,0,10,Skilled,4,0.6,1,Semi-Pucca,26022,87490,0.3,0.95
36953280,Farmer,7,Monthly,68,Primary,1,0,2,Unskilled,3,0.9,1,Kutcha,10838,94991,0.11,0.54
86338169,Farmer,3,Irregular,13,Primary,0,0,1,Skilled,3,0.4,0,Kutcha,8258,12015,0.69,0.44
98687938,Street Vendor,11,Monthly,25,Primary,0,1,3,Skilled,4,0.2,0,Kutcha,14201,42464,0.33,0.8
96144223,Domestic Worker,20,Weekly,27,Primary,0,1,6,Unskilled,6,0.2,0,Pucca,9905,37945,0.26,0.62
89544366,Domestic Worker,42,Weekly,60,Primary,1,1,10,Unskilled,2,0.2,1,Pucca,16954,89799,0.19,0.95
23702469,Street Vendor,9,Irregular,29,Secondary,0,0,3,Semi-Skilled,3,0.1,1,Semi-Pucca,12193,79749,0.15,0.61
38179896,Street Vendor,6,Irregular,24,Secondary,0,0,2,Semi-Skilled,5,0.3,1,Kutcha,11944,6138,1.95,0.65
23978806,Domestic Worker,7,Weekly,33,Primary,0,1,2,Skilled,4,0.2,0,Semi-Pucca,10035,85871,0.12,0.7
95928735,Auto Rickshaw Driver,11,Irregular,39,Primary,0,0,3,Semi-Skilled,3,0.2,1,Semi-Pucca,19673,39480,0.5,0.82
69291472,Construction Worker,20,Monthly,17,Primary,0,1,6,Unskilled,3,0.2,0,Pucca,10342,36256,0.29,0.65
57112118,Street Vendor,11,Weekly,17,Graduate,0,1,3,Skilled,6,0.3,0,Semi-Pucca,14138,28406,0.5,0.66
61001283,Farmer,0,Monthly,31,Primary,0,0,0,Unskilled,5,0.2,0,Pucca,7965,88971,0.09,0.37
29939106,Small Shop Owner,45,Weekly,74,Secondary,1,0,10,Skilled,3,0.5,1,Semi-Pucca,46636,78793,0.59,0.95
19359781,Street Vendor,21,Monthly,37,Primary,0,1,7,Semi-Skilled,6,0.3,0,Kutcha,14717,52895,0.28,0.66
64841590,Street Vendor,21,Monthly,33,Secondary,0,1,7,Unskilled,7,0.4,0,Semi-Pucca,15690,35402,0.44,0.73
40162923,Auto Rickshaw Driver,40,Weekly,89,Secondary,1,1,10,Skilled,2,0.5,1,Semi-Pucca,35762,19472,1.84,0.95
44036858,Farmer,8,Monthly,68,Primary,1,1,2,Skilled,7,0.9,1,Semi-Pucca,12079,38739,0.31,0.63
18948061,Domestic Worker,24,Monthly,12,Primary,0,1,8,Unskilled,7,0.2,0,Kutcha,9866,65494,0.15,0.57
24731151,Delivery Partner,18,Weekly,38,Graduate,0,1,6,Semi-Skilled,7,0.3,1,Semi-Pucca,24956,52968,0.47,0.95
29075902,Street Vendor,19,Weekly,27,Secondary,0,1,6,Semi-Skilled,4,0.1,0,Kutcha,12917,17644,0.73,0.81
56821552,Street Vendor,8,Monthly,28,Primary,0,1,2,Semi-Skilled,7,0.1,0,Pucca,13474,68861,0.2,0.7
61819075,Delivery Partner,11,Irregular,38,Primary,0,0,3,Skilled,5,0.2,0,Pucca,26058,75557,0.34,0.95
96105049,Domestic Worker,21,Weekly,51,Primary,1,1,7,Unskilled,5,0.3,1,Semi-Pucca,12326,25694,0.48,0.77
92309171,Farmer,9,Monthly,75,Illiterate,1,1,3,Unskilled,4,0.2,1,Pucca,12271,78212,0.16,0.63
69936607,Domestic Worker,22,Weekly,30,Primary,0,1,7,Unskilled,7,0.3,0,Semi-Pucca,11048,71941,0.15,0.61
84065743,Auto Rickshaw Driver,23,Weekly,36,Secondary,0,0,7,Semi-Skilled,7,0.4,0,Kutcha,18197,90067,0.2,0.85
83873115,Domestic Worker,34,Monthly,77,Primary,1,0,10,Skilled,6,0.4,1,Semi-Pucca,21185,42707,0.5,0.89
80380135,Farmer,3,Irregular,32,Illiterate,0,0,1,Skilled,6,0.3,0,Semi-Pucca,8997,68415,0.13,0.42
50848198,Auto Rickshaw Driver,22,Weekly,88,Primary,1,1,7,Semi-Skilled,5,0.8,1,Semi-Pucca,28422,26927,1.06,0.95
38321050,Farmer,1,Irregular,15,Primary,0,0,0,Unskilled,6,0.2,0,Kutcha,7537,25949,0.29,0.29
17813733,Domestic Worker,11,Irregular,26,Primary,0,0,3,Semi-Skilled,3,0.3,0,Semi-Pucca,9039,83503,0.11,0.5
66435544,Domestic Worker,18,Weekly,71,Illiterate,1,0,6,Unskilled,7,0.2,1,Pucca,14293,45289,0.32,0.65
95463923,Auto Rickshaw Driver,31,Irregular,73,Secondary,1,0,10,Semi-Skilled,6,0.8,1,Pucca,30904,64161,0.48,0.95
68632554,Farmer,3,Irregular,18,Illiterate,0,0,1,Unskilled,3,0.3,0,Semi-Pucca,7244,25482,0.28,0.48
21134185,Construction Worker,23,Monthly,61,Primary,1,1,7,Semi-Skilled,3,0.1,1,Semi-Pucca,16660,53512,0.31,0.87
26452952,Street Vendor,7,Monthly,17,Primary,0,1,2,Unskilled,5,0.4,0,Kutcha,11448,71338,0.16,0.72
98552136,Street Vendor,18,Weekly,29,Secondary,0,0,6,Semi-Skilled,6,0.2,0,Kutcha,12840,26477,0.48,0.64
82789847,Farmer,11,Irregular,83,Primary,1,0,3,Skilled,2,0.3,1,Kutcha,15424,98512,0.16,0.75
10486962,Farmer,5,Monthly,75,Primary,1,1,1,Unskilled,6,0.5,1,Pucca,11918,96878,0.12,0.6
93879838,Construction Worker,16,Monthly,28,Illiterate,0,1,5,Unskilled,6,0.4,0,Pucca,11622,39918,0.29,0.51
7193520,Street Vendor,9,Monthly,24,Graduate,0,1,3,Semi-Skilled,7,0.2,0,Semi-Pucca,15556,20676,0.75,0.62
44184681,Street Vendor,5,Irregular,28,Primary,0,0,1,Semi-Skilled,7,0.2,0,Semi-Pucca,11558,23897,0.48,0.45
70827769,Delivery Partner,9,Irregular,12,Primary,0,0,3,Semi-Skilled,7,0.3,0,Kutcha,16459,84832,0.19,0.72
97653925,Construction Worker,20,Weekly,18,Primary,0,0,6,Semi-Skilled,6,0.2,1,Kutcha,10023,41258,0.24,0.47
96664689,Delivery Partner,23,Weekly,29,Primary,0,1,7,Semi-Skilled,5,0.2,1,Semi-Pucca,22788,63517,0.36,0.95
76483525,Construction Worker,19,Weekly,36,Primary,0,1,6,Skilled,6,0.3,0,Pucca,14765,5278,2.8,0.87
97676348,Farmer,10,Weekly,87,Primary,1,1,3,Semi-Skilled,4,0.6,1,Semi-Pucca,14833,6101,2.43,0.95
52911995,Farmer,5,Irregular,60,Illiterate,1,0,1,Unskilled,7,0.5,1,Kutcha,10791,66156,0.16,0.49
60131977,Construction Worker,35,Irregular,50,Illiterate,1,0,10,Skilled,2,0.4,1,Semi-Pucca,17658,6984,2.53,0.87
35595196,Street Vendor,28,Monthly,79,Primary,1,0,9,Semi-Skilled,7,0.1,1,Pucca,21108,5536,3.81,0.85
86566382,Auto Rickshaw Driver,22,Monthly,16,Secondary,0,1,7,Skilled,5,0.4,0,Kutcha,18350,64754,0.28,0.95
46074562,Auto Rickshaw Driver,21,Weekly,15,Secondary,0,0,7,Semi-Skilled,4,0.3,0,Semi-Pucca,14131,47559,0.3,0.74
12872742,Street Vendor,5,Irregular,34,Primary,0,0,1,Semi-Skilled,6,0.1,0,Kutcha,13598,15706,0.87,0.56
96088623,Construction Worker,26,Weekly,74,Primary,1,1,8,Skilled,7,0.8,1,Kutcha,18829,94485,0.2,0.93
70672912,Farmer,4,Irregular,31,Illiterate,0,0,1,Skilled,6,0.3,0,Kutcha,10107,68352,0.15,0.47
26089189,Domestic Worker,15,Weekly,62,Primary,1,1,5,Unskilled,3,0.3,1,Kutcha,12713,90963,0.14,0.78
89514850,Delivery Partner,18,Weekly,28,Secondary,0,1,6,Semi-Skilled,6,0.1,0,Pucca,21356,65827,0.32,0.95
15566400,Street Vendor,5,Irregular,12,Primary,0,0,1,Semi-Skilled,3,0.2,0,Semi-Pucca,9488,89541,0.11,0.51
16652722,Street Vendor,47,Irregular,81,Primary,1,0,10,Skilled,6,0.4,1,Pucca,28672,65732,0.44,0.95
62844130,Farmer,3,Weekly,29,Primary,0,1,1,Unskilled,5,0.3,0,Semi-Pucca,8178,7648,1.07,0.83
80731971,Farmer,4,Monthly,31,Primary,0,1,1,Semi-Skilled,7,0.1,0,Pucca,8611,29894,0.29,0.48
77829076,Construction Worker,23,Weekly,64,Illiterate,1,0,7,Semi-Skilled,5,0.1,1,Semi-Pucca,15554,41137,0.38,0.75
51015418,Street Vendor,6,Irregular,22,Secondary,0,0,2,Unskilled,7,0.4,1,Kutcha,11070,36858,0.3,0.46
75896770,Farmer,6,Irregular,11,Primary,0,0,2,Semi-Skilled,3,0.3,0,Semi-Pucca,6882,62734,0.11,0.39
41324321,Street Vendor,21,Weekly,15,Primary,0,1,7,Semi-Skilled,7,0.1,1,Kutcha,12824,35611,0.36,0.65
56481852,Delivery Partner,31,Weekly,83,Primary,1,1,10,Skilled,1,0.7,1,Semi-Pucca,36779,14832,2.48,0.95
68108054,Delivery Partner,9,Monthly,38,Primary,0,0,3,Unskilled,3,0.3,0,Pucca,19571,57304,0.34,0.89
74406871,Delivery Partner,43,Weekly,73,Secondary,1,1,10,Semi-Skilled,3,0.2,1,Kutcha,33958,48510,0.7,0.95
91718098,Farmer,11,Weekly,66,Illiterate,1,1,3,Unskilled,7,0.8,1,Kutcha,11795,23117,0.51,0.68
4917774,Auto Rickshaw Driver,21,Weekly,25,Graduate,0,1,7,Semi-Skilled,7,0.3,1,Kutcha,19641,65469,0.3,0.95
